Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Lesotho,LSO,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,38.19095612,41.5,40.79602051,40.29850769,43.28358078,36.53845978,37.79904175,39.71291733,35.40670013,36.53845978,40.75829315,35.54502487,38.02816772,40.37558746,41.78403854,37.98077011,38.94230652,34.61538315,32.21154022,28.84615326,26.44230843,25,25.96153831
Lesotho,LSO,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,68.34170532,69.5,64.17910767,64.67662048,64.67662048,58.65384674,56.45933151,53.58851624,52.63158035,54.32692337,54.9763031,53.08057022,53.99061203,54.46009445,55.3990593,60.57692337,59.13461685,57.69230652,52.88461685,51.44230652,49.51922989,45.67307663,48.07692337
Lesotho,LSO,Rule of Law: Standard Error,RL.STD.ERR,0.320348233,0.314297646,0.262675375,0.268119484,0.255959123,0.232502803,0.18985872,0.158467099,0.155687436,0.151874408,0.147904143,0.145484477,0.143388644,0.144275874,0.143015876,0.155111447,0.156787395,0.174604729,0.164404422,0.155511931,0.158613145,0.149256378,0.154975176
Lesotho,LSO,Voice and Accountability: Estimate,VA.EST,-0.480029017,-0.434724659,-0.370127261,0.038615581,-0.000992403,-0.152925462,-0.2097698,0.181888372,0.013480446,-0.066223256,-0.083432332,-0.101529345,-0.089245625,0.072332896,0.120267108,0.162016585,0.11473237,-0.012902796,-0.008937163,0.001424396,-0.020868875,-0.012711287,-0.019803056
Lesotho,LSO,Voice and Accountability: Number of Sources,VA.NO.SRC,4,3,5,6,7,8,8,10,11,11,11,11,11,12,13,11,10,12,11,11,10,10,11
Lesotho,LSO,Voice and Accountability: Percentile Rank,VA.PER.RNK,35.5,35.32338333,37.3134346,50.74626923,47.76119232,45.19230652,42.78845978,52.88461685,47.11538315,45.67307663,45.0236969,44.07582855,45.53990555,53.05164337,54.46009445,53.69458008,50.24630356,46.79803085,46.30541992,46.85990524,44.44444275,45.41062927,46.37681198
Lesotho,LSO,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,20.5,21.8905468,26.36815834,40.79602051,39.30348206,33.65384674,30.76922989,45.19230652,38.46154022,37.01922989,36.4928894,35.54502487,35.6807518,43.66197205,44.6009407,46.79803085,42.8571434,38.91625595,37.93103409,37.19806671,37.68115997,37.68115997,38.16424942
Lesotho,LSO,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,50,48.75621796,51.74129486,60.69651794,60.19900513,56.25,54.32692337,59.13461685,54.80769348,52.40384674,54.02843475,54.02843475,53.99061203,57.27699661,57.74647903,59.60591125,58.62068939,53.69458008,54.18719101,55.55555725,53.14009476,53.62318802,54.10628128
Lesotho,LSO,Voice and Accountability: Standard Error,VA.STD.ERR,0.261457115,0.276711345,0.235382617,0.218620956,0.20823285,0.208952919,0.204695717,0.158994168,0.141833067,0.14074792,0.144249067,0.140520051,0.140154198,0.136627778,0.127393872,0.137343496,0.136190057,0.131106317,0.13239789,0.139327258,0.130624235,0.129799068,0.129025698
Liberia,LBR,Control of Corruption: Estimate,CC.EST,-1.500141144,-1.536518455,-1.098915219,-1.034288645,-1.151747227,-1.329605699,-1.201530457,-0.723485768,-0.476487666,-0.791121185,-0.607343435,-0.574574232,-0.690497637,-0.607038319,-0.718096495,-0.77924335,-0.644358218,-0.721422374,-0.666078091,-0.851863027,-0.897809148,-0.882545769,-0.91611737
Liberia,LBR,Control of Corruption: Number of Sources,CC.NO.SRC,3,3,3,3,4,6,6,7,7,10,13,13,14,16,16,14,15,14,14,14,13,13,12
Liberia,LBR,Control of Corruption: Percentile Rank,CC.PER.RNK,2.150537729,0,11.70212746,12.6984129,7.936507702,6.896551609,10.73170757,27.31707382,37.37863922,22.81553459,32.05741501,33.33333206,26.06635094,32.70142365,27.01421738,24.51922989,29.80769157,26.44230843,27.88461494,19.23077011,18.26922989,20.19230843,19.23077011
Liberia,LBR,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,0,0,0,0,0,0,0,14.63414669,19.90291214,11.65048504,20.09569359,20.95238113,18.48341179,22.27488136,18.48341179,15.38461494,19.71153831,14.90384579,17.78846169,12.5,12.01923084,12.98076916,12.01923084
Liberia,LBR,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,17.20430183,16.04277992,36.70212936,37.0370369,28.04232788,17.73398972,21.46341515,41.46341324,54.36893082,37.86407852,47.8468895,47.61904907,40.75829315,44.07582855,37.91469193,35.09615326,41.82692337,36.05769348,41.82692337,28.36538506,26.92307663,27.40384674,26.92307663
Liberia,LBR,Control of Corruption: Standard Error,CC.STD.ERR,0.315914035,0.310343266,0.329849035,0.311687022,0.254753381,0.221765295,0.220549002,0.217159048,0.226938218,0.204151839,0.174952626,0.168406487,0.159802511,0.135037094,0.133536085,0.137171686,0.132291123,0.138971448,0.128147215,0.12871851,0.139346704,0.138881341,0.150884598
Liberia,LBR,Government Effectiveness: Estimate,GE.EST,-1.719502926,-1.731027842,-1.791944146,-1.531707287,-1.427929401,-1.423024893,-1.427683234,-1.220161557,-1.176877618,-1.234547496,-1.20034039,-1.262158394,-1.231769323,-1.167322159,-1.373127222,-1.345759034,-1.342369318,-1.288122535,-1.342834473,-1.308888674,-1.373896837,-1.434617043,-1.376985192
Liberia,LBR,Government Effectiveness: Number of Sources,GE.NO.SRC,2,2,2,3,3,5,5,5,5,7,9,9,9,11,12,11,12,11,11,11,10,10,10
Liberia,LBR,Government Effectiveness: Percentile Rank,GE.PER.RNK,2.185792446,2.732240438,2.732240438,3.243243217,3.243243217,3.482587099,4.411764622,9.268292427,10.67961121,9.223300934,9.569377899,7.177033424,8.056872368,11.37440777,7.109004974,7.692307472,7.692307472,7.692307472,8.653845787,8.653845787,8.653845787,8.17307663,9.134614944
Liberia,LBR,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,0.546448112,0,0,0,0,0,0,1.463414669,1.941747546,1.45631063,3.349282265,2.392344475,3.317535639,4.265402794,1.421800971,2.884615421,3.846153736,5.288461685,5.288461685,4.807692528,4.326922894,2.403846264,3.846153736
Liberia,LBR,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,3.825136662,5.464480877,4.371584892,8.648648262,16.21621704,10.9452734,12.74509811,21.95121956,24.27184486,20.87378693,20.57416344,18.18181801,18.00947952,21.80094719,13.27014256,15.38461494,12.5,14.42307663,13.94230747,14.42307663,13.46153831,12.5,13.46153831
Liberia,LBR,Government Effectiveness: Standard Error,GE.STD.ERR,0.181661412,0.260438412,0.282076955,0.233744383,0.265274972,0.207063526,0.216288239,0.225813493,0.25709933,0.233687252,0.188195288,0.189417139,0.19370158,0.181118354,0.165478513,0.184382662,0.166345939,0.171840191,0.177558109,0.174452171,0.1930058,0.204058468,0.207799882
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.4394629,-1.755550861,-1.952880502,-2.189619541,-2.159392834,-1.365385771,-1.357908726,-1.326841235,-1.244839549,-1.283122301,-1.050554633,-0.46852529,-0.42737025,-0.484476507,-0.475507081,-0.615449607,-0.818025708,-0.437407762,-0.33308503,-0.211711287,-0.331433713,-0.367163062,-0.241881981
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,3,3,4,4,4,4,4,5,5,6,8,8,7,8,7,8,8,7,7,7
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,1.595744729,6.914893627,3.174603224,1.058201075,2.512562752,9.708738327,11.1650486,12.56038666,12.07729435,12.01923084,15.16587639,29.38388634,32.70142365,31.7535553,29.38388634,24.76190567,20.47619057,29.52380943,32.8571434,38.679245,33.96226501,33.96226501,38.679245
Liberia,LBR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0,0.53191489,0,0,0,4.368932247,3.883495092,5.314009666,7.729468822,8.17307663,9.004739761,18.95734596,19.9052124,20.37914658,19.43128014,14.28571415,10.95238113,19.52380943,21.90476227,25.94339561,22.64151001,21.22641563,25.94339561
Liberia,LBR,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,5.851063728,13.82978725,11.64021206,10.05290985,6.03015089,19.90291214,21.84465981,22.22222137,21.25603867,18.75,25.59241676,44.54976273,46.44549942,40.28435898,42.65402985,36.19047546,28.09523773,43.33333206,46.19047546,52.83018875,48.11320877,47.16981125,49.52830124
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.421715975,0.381433338,0.396205485,0.392881572,0.330509543,0.316001296,0.311466783,0.316885412,0.290890962,0.292073458,0.272184789,0.267576218,0.256386489,0.221984327,0.228019789,0.201554611,0.202983424,0.211597949,0.214101613,0.214987487,0.218319118,0.219327524,0.215016067
Liberia,LBR,Regulatory Quality: Estimate,RQ.EST,-1.826899171,-1.749775052,-1.73482883,-1.605015397,-1.631839752,-1.855968833,-1.589710236,-1.347984076,-1.11355567,-1.274245739,-1.175838113,-1.040091872,-1.081623197,-1.04993248,-0.923242867,-0.880495667,-0.883145332,-0.966752529,-0.965711117,-0.975837052,-0.99135685,-1.022971988,-0.95016712
Liberia,LBR,Regulatory Quality: Number of Sources,RQ.NO.SRC,2,2,2,3,3,5,5,5,4,6,8,8,9,11,11,10,11,10,10,10,9,9,9
Liberia,LBR,Regulatory Quality: Percentile Rank,RQ.PER.RNK,2.173913002,4.347826004,4.891304493,4.864864826,3.243243217,1.99004972,3.921568632,7.843137264,14.56310654,7.766990185,11.00478458,16.26794243,12.79620838,15.16587639,20.85308075,20.67307663,19.71153831,15.86538506,15.86538506,14.42307663,12.98076916,12.98076916,15.38461494
Liberia,LBR,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,0,0,0,0.540540516,1.081081033,0.99502486,1.470588207,2.941176414,6.310679436,3.398058176,6.220095634,7.655502319,7.582938194,8.056872368,9.952606201,9.615385056,11.05769253,8.17307663,9.134614944,8.653845787,8.653845787,9.134614944,9.615385056
Liberia,LBR,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,10.86956501,14.673913,14.673913,12.97297287,8.648648262,5.4726367,8.333333015,15.1960783,21.84465981,17.96116447,20.57416344,22.96650696,22.27488136,24.64455032,28.90995216,30.76922989,28.84615326,26.44230843,26.92307663,25.48077011,24.03846169,25.48077011,26.92307663
Liberia,LBR,Regulatory Quality: Standard Error,RQ.STD.ERR,0.371400714,0.421836734,0.400772959,0.267088205,0.21615693,0.194849759,0.161739305,0.184285656,0.189755008,0.184477761,0.161804169,0.157120168,0.157624617,0.171183646,0.170232177,0.172967762,0.161578104,0.164547279,0.164632365,0.160772756,0.162037104,0.170468971,0.164314687
Liberia,LBR,Rule of Law: Estimate,RL.EST,-1.927978277,-1.802050948,-1.880869508,-1.631252885,-1.533646107,-1.563163638,-1.319937825,-0.883909762,-0.906182289,-1.105971694,-1.025160193,-0.973339379,-0.937408507,-0.888212502,-0.881992996,-0.803596199,-0.858709216,-0.953627825,-0.955902696,-0.984665096,-0.986838162,-1.016960144,-0.925903976
Liberia,LBR,Rule of Law: Number of Sources,RL.NO.SRC,4,4,4,6,5,7,7,9,9,12,15,15,16,18,18,15,16,14,14,14,13,13,13
Liberia,LBR,Rule of Law: Percentile Rank,RL.PER.RNK,0.502512574,1.5,0.49751243,2.98507452,3.98009944,3.846153736,8.133971214,22.00956917,20.57416344,12.01923084,16.11374474,17.06161118,18.30985832,20.65727615,19.7183094,23.07692337,20.19230843,17.78846169,16.34615326,16.82692337,16.34615326,16.34615326,18.26922989
Liberia,LBR,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,0,0,0,0,0,0,1.435406685,9.569377899,8.133971214,5.769230843,8.530805588,9.952606201,11.73708916,12.20657253,13.61502361,12.98076916,12.01923084,9.615385056,9.615385056,8.653845787,8.653845787,8.653845787,11.05769253
Liberia,LBR,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,7.537688255,9.5,4.477612019,11.94029808,15.92039776,13.46153831,20.09569359,38.2775116,35.88516617,24.03846169,25.59241676,27.96208572,28.63849831,30.51643181,31.45539856,33.17307663,30.28846169,25.96153831,25.96153831,23.07692337,24.51922989,22.59615326,25.48077011
Liberia,LBR,Rule of Law: Standard Error,RL.STD.ERR,0.323827058,0.310905486,0.280082077,0.279711753,0.282549381,0.248121113,0.225909933,0.223392025,0.229573086,0.193229899,0.146187529,0.143111184,0.137054041,0.129535437,0.129110128,0.145179912,0.142084405,0.161178976,0.150764123,0.144216329,0.149946272,0.142658994,0.148106053
Liberia,LBR,Voice and Accountability: Estimate,VA.EST,-1.434985638,-0.892448485,-1.031444669,-1.269858479,-1.445946336,-1.291519523,-0.417990476,-0.167643145,-0.142709941,-0.184938192,-0.163391471,-0.211385727,-0.256350547,-0.306616247,-0.387322694,-0.276458383,-0.230453834,-0.106433168,0.044943046,-0.027837683,-0.072639287,-0.065778889,-0.021141458
Liberia,LBR,Voice and Accountability: Number of Sources,VA.NO.SRC,5,5,6,8,8,9,9,11,13,15,16,16,17,19,19,14,15,14,15,15,14,14,14
Liberia,LBR,Voice and Accountability: Percentile Rank,VA.PER.RNK,10,21.8905468,18.9054718,11.94029808,9.452735901,11.05769253,35.09615326,41.82692337,43.75,41.82692337,41.7061615,39.8104248,38.49765396,37.5586853,35.6807518,38.91625595,38.42364502,42.8571434,47.78325272,44.44444275,42.99517059,43.47826004,45.89371872
Liberia,LBR,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,2.5,11.44278622,10.44776154,6.467661858,3.98009944,5.769230843,25,34.13461685,35.57692337,34.13461685,35.54502487,34.59715652,32.39436722,31.92488289,29.10798073,32.01970291,31.03448296,35.96059036,41.37931061,37.19806671,36.231884,37.19806671,38.16424942
Liberia,LBR,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,16.5,34.3283577,28.35820961,19.90049744,14.92537308,19.23077011,45.67307663,47.59615326,49.51922989,49.51922989,48.81516647,48.81516647,46.00938797,44.13145447,41.31455231,45.81280899,46.30541992,49.26108551,54.18719101,52.17391205,50.72463608,52.17391205,53.14009476
Liberia,LBR,Voice and Accountability: Standard Error,VA.STD.ERR,0.225410879,0.233763546,0.21250087,0.16861473,0.172323808,0.177691519,0.184346855,0.133660614,0.126757562,0.126579717,0.113969587,0.112496614,0.111015275,0.107736073,0.103856951,0.120353311,0.121549793,0.121933267,0.120244943,0.123608634,0.117774948,0.119002864,0.119874507
Libya,LBY,Control of Corruption: Estimate,CC.EST,-0.871937037,-0.907352805,-0.854947209,-0.944232821,-0.886524618,-0.915932536,-0.966960073,-1.087145448,-1.047780871,-0.975061655,-1.210370302,-1.262903452,-1.231681228,-1.315019011,-1.440461993,-1.52100122,-1.56126523,-1.563735485,-1.54259932,-1.513431072,-1.560313821,-1.56623435,-1.567404628
Libya,LBY,Control of Corruption: Number of Sources,CC.NO.SRC,4,4,4,4,5,6,6,6,7,7,8,8,7,10,11,10,8,7,7,8,8,7,7
Libya,LBY,Control of Corruption: Percentile Rank,CC.PER.RNK,20.43010712,24.06417084,24.46808434,21.69312096,20.63492012,19.70443344,17.56097603,14.14634132,14.56310654,17.96116447,8.612440109,5.714285851,7.582938194,3.317535639,1.421800971,2.884615421,0.961538434,2.403846264,3.365384579,3.365384579,2.403846264,2.884615421,3.846153736
Libya,LBY,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,3.763440847,3.743315458,5.319149017,3.174603224,5.82010603,8.374383926,7.804878235,2.926829338,3.883495092,4.368932247,0.95693779,0.952380955,0.947867274,0,0,0,0,0,0,0,0,0,0
Libya,LBY,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,39.24731064,35.8288765,41.48936081,34.3915329,37.0370369,32.51231384,31.21951294,26.34146309,27.6699028,30.58252335,19.1387558,16.66666603,18.95734596,15.16587639,10.90047359,8.17307663,7.692307472,9.134614944,9.134614944,9.615385056,10.09615421,10.09615421,10.09615421
Libya,LBY,Control of Corruption: Standard Error,CC.STD.ERR,0.262076586,0.22705549,0.2501854,0.212332636,0.212354526,0.20760788,0.198454723,0.215896308,0.19739978,0.193261415,0.178656951,0.175428107,0.182276934,0.163886234,0.164437801,0.158115536,0.166874781,0.174069017,0.154492602,0.167807877,0.179831773,0.184007078,0.204498053
Libya,LBY,Government Effectiveness: Estimate,GE.EST,-0.884026408,-0.933607459,-1.075034142,-1.030079365,-0.929176092,-0.863446057,-1.050127387,-1.078313828,-1.226517916,-1.13037169,-1.082782507,-1.085108161,-1.050575972,-1.274184704,-1.32280755,-1.517522573,-1.459648013,-1.72146976,-1.577755213,-1.66174829,-1.751571298,-1.840872765,-1.722766995
Libya,LBY,Government Effectiveness: Number of Sources,GE.NO.SRC,3,3,3,4,4,4,4,4,5,5,6,7,6,7,8,8,7,7,7,7,7,6,6
Libya,LBY,Government Effectiveness: Percentile Rank,GE.PER.RNK,20.765028,18.03278732,12.02185822,14.59459496,18.91891861,20.89552307,14.21568584,13.17073154,9.223300934,12.62135887,12.91866016,13.39712906,15.16587639,8.530805588,8.056872368,5.288461685,6.25,3.846153736,5.769230843,3.846153736,2.884615421,2.403846264,3.365384579
Libya,LBY,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,9.836065292,5.464480877,3.278688431,4.864864826,5.405405521,6.965174198,4.90196085,1.951219559,1.941747546,3.398058176,3.349282265,3.82775116,4.739336491,1.421800971,1.421800971,1.442307711,1.442307711,0.961538434,0.961538434,0.961538434,0.961538434,0.480769217,0.961538434
Libya,LBY,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,32.78688431,30.05464554,26.77595711,28.10810852,33.51351166,39.30348206,28.92156792,32.19512177,20.87378693,26.21359253,27.27272797,28.22966576,28.90995216,19.43128014,15.16587639,12.01923084,12.5,7.211538315,9.615385056,8.653845787,8.17307663,7.692307472,9.615385056
Libya,LBY,Government Effectiveness: Standard Error,GE.STD.ERR,0.173903719,0.222487077,0.238578707,0.199642837,0.21243529,0.225390986,0.20979625,0.265987426,0.231383055,0.240077406,0.223784849,0.226966947,0.239328861,0.219466686,0.1928664,0.212407812,0.217263699,0.212350309,0.223034129,0.224325627,0.22785306,0.245914951,0.246016487
Libya,LBY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.988058925,-0.809740365,-0.294286817,-0.095380805,0.120704226,0.355680615,0.448557079,0.358128875,0.747057617,0.808881164,0.831896722,0.028088447,-1.287379265,-1.58695972,-1.844076514,-2.353407145,-2.196628332,-2.283329964,-2.362225771,-2.444217205,-2.568074226,-2.461195707,-2.366909742
Libya,LBY,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4,4,5,5,6,6,7,7,6,7,7,7,6,6,6,6,6,5,5
Libya,LBY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,18.61702156,19.14893532,34.92063522,43.91534424,48.24120712,58.25242615,60.67961121,55.55555725,71.49758148,74.03845978,76.30331421,47.39336395,11.84834099,6.635071278,4.739336491,4.285714149,3.333333254,3.809523821,2.380952358,1.886792421,1.886792421,2.358490467,2.358490467
Libya,LBY,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,6.914893627,10.10638332,19.57671928,26.98412704,33.66834259,39.32038879,44.6601944,42.02898407,54.58937073,56.73077011,60.66350555,33.175354,5.213270187,3.791469097,1.895734549,0.476190478,0.952380955,0.952380955,0.476190478,0,0,0,0
Libya,LBY,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,32.97872162,35.10638428,57.67195892,62.43386078,65.82914734,75.72815704,76.69902802,72.46376801,92.75362396,94.71154022,92.41706085,60.1895752,19.43128014,13.27014256,7.582938194,5.238095284,6.666666508,5.714285851,5.238095284,5.188679218,3.773584843,3.773584843,4.716980934
Libya,LBY,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.373912305,0.345668405,0.342506409,0.316015273,0.301584661,0.315975606,0.286872625,0.279387861,0.26269111,0.26359117,0.246055126,0.243547097,0.249335602,0.226807356,0.23150824,0.200113058,0.210538492,0.216166675,0.224623799,0.224222541,0.23851493,0.241320118,0.244691566
Libya,LBY,Regulatory Quality: Estimate,RQ.EST,-1.73571682,-1.890991569,-1.766029239,-1.620458484,-1.512556314,-1.359117389,-1.489054441,-1.462987185,-1.111046314,-1.092221141,-1.185801029,-1.298258781,-1.427940607,-1.621440768,-1.745176792,-2.09778738,-2.218065977,-2.20100069,-2.122374058,-2.193480253,-2.282204628,-2.201532125,-1.951192021
Libya,LBY,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,4,4,5,5,5,5,5,6,6,7,7,6,7,7,7,6,5,6,6,6,5,4
Libya,LBY,Regulatory Quality: Percentile Rank,RQ.PER.RNK,3.804347754,3.260869503,4.347826004,4.324324131,3.783783674,7.462686539,5.882352829,5.882352829,15.04854393,16.01941681,10.52631569,7.655502319,6.161137581,2.843601942,2.369668245,0.961538434,0.480769217,0.480769217,1.442307711,0.961538434,0.961538434,0.961538434,2.884615421
Libya,LBY,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,0.543478251,0,0,0.540540516,1.621621609,2.48756218,1.960784316,2.450980425,4.854369164,4.368932247,4.78468895,3.349282265,2.369668245,1.421800971,1.421800971,0,0,0,0,0,0,0,0
Libya,LBY,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,10.86956501,9.23913002,10.326087,9.729729652,11.35135174,15.92039776,10.78431416,13.23529434,22.3300972,23.30097008,22.00956917,18.66028786,12.32227516,9.004739761,6.635071278,3.365384579,2.403846264,2.884615421,3.365384579,2.884615421,2.884615421,3.846153736,4.807692528
Libya,LBY,Regulatory Quality: Standard Error,RQ.STD.ERR,0.311746508,0.332756311,0.307668597,0.231155306,0.195213377,0.205812886,0.173238263,0.214455128,0.21583496,0.221016869,0.200767994,0.204706118,0.207768679,0.225563601,0.222486019,0.231222689,0.228355721,0.252694339,0.229192317,0.227756634,0.224606201,0.247475371,0.262545079
Libya,LBY,Rule of Law: Estimate,RL.EST,-1.183470845,-1.118726015,-0.997799516,-1.143618464,-0.907567978,-0.910640359,-0.980864763,-1.080170631,-0.955795527,-0.823480368,-0.943409562,-1.009421706,-1.078314066,-0.980967283,-1.260800362,-1.389462471,-1.508402467,-1.689595222,-1.672351837,-1.680119991,-1.747566581,-1.856750488,-1.784263253
Libya,LBY,Rule of Law: Number of Sources,RL.NO.SRC,6,6,6,7,7,9,9,9,10,10,11,12,11,12,13,11,9,8,8,8,8,7,7
Libya,LBY,Rule of Law: Percentile Rank,RL.PER.RNK,14.57286453,15.5,20.39801025,13.43283558,21.39303398,19.23077011,17.22488022,13.87559795,19.1387558,23.55769157,18.00947952,16.11374474,14.08450699,16.90140915,8.92018795,4.807692528,3.846153736,2.884615421,4.326922894,4.326922894,3.846153736,1.923076868,2.884615421
Libya,LBY,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,5.025125504,5.5,9.452735901,4.975124359,9.950248718,10.09615421,8.133971214,6.698564529,9.090909004,11.53846169,9.952606201,8.530805588,6.103286266,8.92018795,3.755868435,1.442307711,0.961538434,0.480769217,0.961538434,1.442307711,0.961538434,0.480769217,0.480769217
Libya,LBY,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,22.11055183,27,30.34825897,25.37313461,34.3283577,34.61538315,31.10047913,25.83732033,29.66507149,35.57692337,30.33175278,27.01421738,23.47417831,28.63849831,15.02347374,11.05769253,8.17307663,8.17307663,7.692307472,6.730769157,5.288461685,4.807692528,5.288461685
Libya,LBY,Rule of Law: Standard Error,RL.STD.ERR,0.212429106,0.221403405,0.183204845,0.199410215,0.202866226,0.190669939,0.185601011,0.190986827,0.177692026,0.174402758,0.159638375,0.15785867,0.154470414,0.157136917,0.152736351,0.17105411,0.180920064,0.201586649,0.187516466,0.176095337,0.177005365,0.172360405,0.182965487
Libya,LBY,Voice and Accountability: Estimate,VA.EST,-1.49730587,-1.679156423,-1.688662767,-1.824064851,-1.756654501,-1.79518795,-1.858394384,-1.98288238,-1.951152205,-1.941491127,-1.910277367,-1.940414548,-1.594412327,-0.900741994,-0.971600056,-1.112040639,-1.339936852,-1.428392887,-1.4419837,-1.536721468,-1.477184296,-1.360112548,-1.462919712
Libya,LBY,Voice and Accountability: Number of Sources,VA.NO.SRC,6,6,7,9,9,11,11,11,12,12,13,13,11,13,14,11,9,9,9,9,9,8,8
Libya,LBY,Voice and Accountability: Percentile Rank,VA.PER.RNK,9.5,4.477612019,4.477612019,2.48756218,3.482587099,2.403846264,2.403846264,2.403846264,2.403846264,2.403846264,2.843601942,2.843601942,6.572770119,23.00469398,20.65727615,17.73398972,10.83743858,8.866994858,9.359605789,6.76328516,7.729468822,12.07729435,10.14492798
Libya,LBY,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,2.5,0.49751243,1.49253726,0,0.49751243,0.480769217,0.961538434,0.480769217,0.961538434,0.961538434,1.421800971,0.473933637,3.755868435,15.49295807,15.02347374,10.83743858,6.896551609,5.911330223,5.911330223,3.864734411,4.830917835,5.314009666,4.347826004
Libya,LBY,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,14.5,10.44776154,10.44776154,6.467661858,7.960198879,5.769230843,5.769230843,3.365384579,4.326922894,3.846153736,3.791469097,3.791469097,8.92018795,26.7605629,25.35211182,21.67487717,17.24137878,13.30049229,13.79310322,13.04347801,14.00966167,16.42512131,14.49275398
Libya,LBY,Voice and Accountability: Standard Error,VA.STD.ERR,0.208809838,0.214446098,0.19728291,0.159148961,0.158829555,0.139683425,0.145080894,0.120294087,0.120841563,0.116577052,0.115254305,0.113103993,0.117389865,0.119486988,0.112339333,0.129226625,0.128638476,0.126016364,0.127162784,0.132970944,0.125205129,0.127994761,0.127254844
Liechtenstein,LIE,Control of Corruption: Estimate,CC.EST,1.318143249,1.334758759,1.313403845,1.310743809,1.33278954,1.35322547,1.269663095,1.25131321,1.085534811,1.175187707,1.678731322,1.839117169,1.804687262,1.793322086,1.833727598,2.077667952,2.062478781,2.037606239,2.052322865,2.00379324,1.965282917,1.995333195,1.701240659
Liechtenstein,LIE,Control of Corruption: Number of Sources,CC.NO.SRC,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
